 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: zsredfgv - sdfgsdzg (17-01-2005)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1105962776 
  Concrete cover: xc = N(50.000,7.000)
  Diffusion Coefficient: Dcoef = N(3.000,0.500)
  Critical Chloride Concenrtration: Ccr = N(0.150,0.030)
  Surface Chloride Concenrtration: Cs = N(1.200,0.200)
  Age exponent: n = N(0.400,0.010)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    187   0            4.29685672e+000    4.20092728e+001    3.77124161e+001 
    188   0            8.49504305e+000    4.30402069e+001    3.45451639e+001 
    189   0            1.48267267e+001    5.13633341e+001    3.65366074e+001 
    190   0            5.16703682e+000    3.94554914e+001    3.42884546e+001 
    191   0            6.77272513e+000    4.20909943e+001    3.53182692e+001 
    192   0            1.77421778e+001    5.57945085e+001    3.80523308e+001 
    193   0            6.65117478e+000    4.59336893e+001    3.92825146e+001 
    194   0            1.05980286e+001    5.09807914e+001    4.03827628e+001 
    195   0            1.72680010e+001    5.38764243e+001    3.66084233e+001 
    196   0            1.84588423e+000    4.22880417e+001    4.04421575e+001 
    197   0            7.84926933e+000    4.63484795e+001    3.84992102e+001 
    198   0            1.55850843e+001    5.28919032e+001    3.73068189e+001 
    199   0            1.37419125e+001    5.50523044e+001    4.13103919e+001 
    200   1           -7.52176506e-001    4.01122168e+001    4.08643933e+001 
    201   0            2.48170248e+001    5.76764032e+001    3.28593784e+001 
    202   0            6.38765051e+000    4.57300971e+001    3.93424465e+001 
    203   0            2.66893494e+001    6.36390306e+001    3.69496812e+001 
    204   0            5.79391972e+000    4.85008466e+001    4.27069268e+001 
    205   0            2.05740804e+001    5.03161309e+001    2.97420504e+001 
    206   0            5.84142196e+000    4.12516111e+001    3.54101891e+001 
    207   0            2.76778182e+000    5.66382893e+001    5.38705075e+001 
    208   0            1.23678104e+001    4.64866773e+001    3.41188670e+001 
    209   0            1.28019385e+001    4.68032203e+001    3.40012818e+001 
    210   0            2.35487068e+001    4.74591682e+001    2.39104614e+001 
    211   0            1.06320993e+001    4.87741016e+001    3.81420023e+001 
    212   0            9.01030576e+000    4.92017002e+001    4.01913945e+001 
    213   0            1.63465196e+001    5.07462813e+001    3.43997617e+001 
    214   0            1.43859523e+001    5.00928225e+001    3.57068702e+001 
    215   0            2.03865892e+001    4.96966410e+001    2.93100519e+001 
    216   1           -1.48165888e-001    4.13903540e+001    4.15385198e+001 
    217   1           -1.11198658e+000    4.33648282e+001    4.44768148e+001 
    218   0            1.41825752e+001    5.91706651e+001    4.49880900e+001 
    219   0            1.80897851e+001    5.38330948e+001    3.57433097e+001 
    220   0            1.64349655e+001    5.37096307e+001    3.72746652e+001 
    221   0            8.77300287e+000    5.05222565e+001    4.17492536e+001 
    222   1           -2.69235342e+000    4.38187935e+001    4.65111469e+001 
    223   0            1.19094358e+001    4.44195419e+001    3.25101061e+001 
    224   0            2.33062735e+000    4.35365833e+001    4.12059559e+001 
    225   0            1.70303601e+001    5.10341161e+001    3.40037559e+001 
    226   0            1.55199250e+001    5.21362873e+001    3.66163623e+001 
    227   0            2.09690058e+001    5.38443317e+001    3.28753259e+001 
    228   0            1.61030816e+001    5.38228250e+001    3.77197434e+001 
    229   0            4.50764987e+000    5.15101977e+001    4.70025478e+001 
    230   0            1.12102747e+001    4.61830741e+001    3.49727994e+001 
    231   0            1.48586818e+001    5.21838186e+001    3.73251368e+001 
